entry_id,domain,raw_text,has_image,image_description,gold_image_description,has_audio,audio_description,gold_audio_description,modality_combo,is_suggestion,suggestion_type,suggestion_text,extraction_path
TECH_0668,tech_software,"The new database tool was a disaster during the onboarding process. I wasted hours trying to figure out how to set it up, and now it's crashing constantly.",False,,,True,tone: angry | pace: fast | energy: high | pitch: rising | notable: raised_volume,"Frustrated, angry tone with emphasis on 'wasted' and 'crashing'.",T+A,False,,,HN
TECH_1199,tech_software,My music production software introduced crackling audio after the last update. Recording sessions are ruined.,False,,,True,tone: disappointed | pace: slow | energy: low | pitch: falling | notable: trailing_off,,T+A,False,,,HN
TECH_1191,tech_software,The pet camera treat launcher jams after two treats. My dog stares at it waiting for treats that never come.,False,,,True,tone: frustrated | pace: fast | energy: high | pitch: falling | notable: monotone,,T+A,False,,,HN
TECH_1195,tech_software,My podcast app plays episodes in random order instead of sequential. Story podcasts make no sense.,False,,,True,tone: annoyed | pace: normal | energy: medium | pitch: falling | notable: controlled_delivery,,T+A,False,,,HN
TECH_1201,tech_software,The smart smoke detector false alarms when I open the oven. Every cooking session triggers panic.,False,,,True,tone: annoyed | pace: normal | energy: medium | pitch: rising | notable: monotone,,T+A,False,,,HN
TECH_0687,tech_software,The software update for this music streaming app took way too long to install and it seems to have introduced several bugs that were not present in the previous version.,False,,,True,tone: anxious | pace: normal | energy: medium | pitch: varied | notable: trailing_off,"Uncertain tone, emphasizing 'introduced several bugs'.",T+A,False,,,HN
TECH_1207,tech_software,This streaming stick buffers every five minutes. Movie night has become buffer night in our house.,False,,,True,tone: annoyed | pace: normal | energy: medium | pitch: falling | notable: pauses,,T+A,False,,,HN
TECH_0686,tech_software,Why does this wireless earbud require charging after just a few hours of use? It's quite inconvenient for those long commutes or travel days.,False,,,True,tone: neutral | pace: normal | energy: medium | pitch: rising | notable: questioning,"Questioning tone, emphasizing 'quite inconvenient'.",T+A,False,,,HN
TECH_1177,tech_software,This e-reader page turn animation is so slow I can read faster on paper. Lag on every single swipe.,False,,,True,tone: annoyed | pace: normal | energy: medium | pitch: rising | notable: pauses,,T+A,False,,,HN
TECH_1183,tech_software,My smart irrigation controller overwatered the garden and flooded the basement through a crack.,False,,,True,tone: annoyed | pace: normal | energy: medium | pitch: falling | notable: raised_volume,,T+A,False,,,HN
TECH_0730,tech_software,"- The video conferencing tool is heavy on my laptop and crashes often.
- Makes working remotely a nightmare.",False,,,True,tone: sarcastic | pace: slow | energy: medium | pitch: varied | notable: hesitation,"A frustrated and sarcastic tone, with pauses between the bullet points. The speaker’s voice is slow but full of sarcasm.",T+A,False,,,HN
TECH_0744,tech_software,"As a small business owner, I cannot emphasize enough how the performance of this device has been subpar. It's slow and keeps freezing.",False,,,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,"Speaking with emphasis on 'subpar' and 'freezing', in a slightly exasperated tone.",T+A,False,,,HN
TECH_0692,tech_software,"Is the learning curve really that high for this browser extension? I'm a tech person, and it's still so hard to figure out.",False,,,True,tone: frustrated | pace: slow | energy: medium | pitch: rising | notable: raised_volume,"Exasperated tone with raised pitch, slow pace",T+A,False,,,HN
TECH_1193,tech_software,This screen recorder watermarks the output without warning. Discovered after recording a two-hour tutorial.,False,,,True,tone: disappointed | pace: slow | energy: low | pitch: rising | notable: raised_volume,,T+A,False,,,HN
TECH_1203,tech_software,This tablet keyboard case keys are so small I make typos on every other word. My fingers barely fit.,False,,,True,tone: frustrated | pace: fast | energy: high | pitch: falling | notable: raised_volume,,T+A,False,,,HN
TECH_1186,tech_software,The smart garage door opener stopped responding in cold weather. I was locked out for an hour.,False,,,True,tone: angry | pace: normal | energy: medium | pitch: flat | notable: monotone,,T+A,False,,,HN
TECH_0693,tech_software,"I love the simplicity of this smartphone, but why can't it connect to my home Wi-Fi? It's been a struggle from day one.",False,,,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,Excited yet frustrated tone with emphasis on 'simplicity' and 'struggle',T+A,False,,,HN
TECH_0697,tech_software,"While the display quality of this smartphone is good, it gets too hot to hold. It’s like a mini furnace in my pocket!",False,,,True,tone: frustrated | pace: fast | energy: medium | pitch: rising | notable: raised_volume,Exasperated tone with emphasis on 'mini furnace' and a sarcastic smile,T+A,False,,,HN
TECH_0715,tech_software,"I love the features, but this smartphone’s battery life is terrible. It barely lasts a day on heavy usage.",False,,,True,tone: disappointed | pace: normal | energy: medium | pitch: falling | notable: trailing_off,"Mixed feelings tone, starting enthusiastic and dropping to disappointed as mentioning the battery issue.",T+A,False,,,HN
TECH_0712,tech_software,"The API documentation for this software is a mess. No useful examples, no clear guidelines. Trying to implement the integration was like a shot in the dark.",False,,,True,tone: frustrated | pace: fast | energy: high | pitch: rising | notable: raised_volume,"Exasperated tone with emphasis on 'shot in the dark', speaking in an excited rapid speech pattern.",T+A,False,,,HN
TECH_0709,tech_software,"The onboarding process for this cloud storage service is confusing. There's no clear step-by-step guide, and I had to call support three times already.",False,,,True,tone: angry | pace: fast | energy: high | pitch: rising | notable: raised_volume,"Angry tone with heavy emphasis on 'confusing', speaking in a rapid-fire manner.",T+A,False,,,HN
TECH_1197,tech_software,This smart scale measurements fluctuate wildly. I weighed myself three times and got three different numbers.,False,,,True,tone: frustrated | pace: fast | energy: high | pitch: rising | notable: pauses,,T+A,False,,,HN
TECH_1174,tech_software,The webcam auto-focus hunts constantly during calls. My face goes in and out of focus nonstop.,False,,,True,tone: angry | pace: normal | energy: medium | pitch: flat | notable: trailing_off,,T+A,False,,,HN
TECH_0731,tech_software,I'm a freelance graphic designer and this music streaming app doesn't provide the accessibility features I need to work efficiently with my headphones on.,False,,,True,tone: anxious | pace: normal | energy: low | pitch: varied | notable: hesitation,"A hesitant tone, with an emphasis on 'need' and a slight uncertainty in delivery as if questioning the product's capabilities.",T+A,False,,,HN
TECH_0755,tech_software,"The photo editor offers a variety of features, but I wish the export options were more flexible and catered to professional-grade output settings.",True,A screenshot of an export menu with a few preset options.,A screenshot from within the photo editor showing the limited export option menu with basic presets only.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,"The speaker sounds enthusiastic but frustrated, especially when emphasizing 'more flexible'.",T+I+A,True,explicit,make export options more flexible,P1
TECH_0794,tech_software,"The streaming device is excellent, but I find it difficult to navigate sometimes. They should make the interface more intuitive for users like me who aren't tech-savvy.",True,Screenshot showing a streaming device interface with multiple rectangular boxes and text labels.,A screenshot of a confusing user interface on the streaming device,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: controlled_delivery,"Speaker's tone is calm and measured, with a slight frustration noticeable in their voice",T+I+A,True,explicit,make the interface more intuitive for users like me who aren't tech-savvy,P1
TECH_0798,tech_software,"The webcam is great for my online classes, but it would be better if there were more export options. I wish they could add support for exporting to popular cloud storage services directly.",True,Screenshot showing a webcam settings menu with various options and sliders.,Close-up of screenshot of the webcam settings menu,True,tone: enthusiastic | pace: fast | energy: high | pitch: varied | notable: none,"Speaker's tone is enthusiastic and hopeful, with a strong emphasis on 'popular'",T+I+A,True,explicit,add support for exporting to popular cloud storage services directly,P1
TECH_0845,tech_software,"The code editor has a great selection of features for developers, but it should definitely support more programming languages out-of-the-box.",True,The image shows a colorful infographic with text and icons comparing features of different editors.,Infographic comparing the feature set and supported languages between competing editors.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,"Speaker sounds slightly frustrated, emphasizing the need for language diversity in support.",T+I+A,True,explicit,support more programming languages out-of-the-box,P1
TECH_0774,tech_software,"The pricing for the email client is reasonable, but they should consider adding a free tier with basic features to attract new users.",True,A screenshot of a pricing page with different plan options and associated costs.,Screenshot of the pricing page showing potential adjustments to pricing tiers.,True,tone: neutral | pace: normal | energy: low | pitch: flat | notable: none,The speaker's tone is calm and analytical while discussing the current pricing structure and suggesting a free tier addition.,T+I+A,True,explicit,add a free tier with basic features to attract new users,P1
TECH_0815,tech_software,The CI/CD platform has great performance but lacks customizable API endpoints. It would be better if it allowed us to define our own API endpoints for seamless integration with other tools.,True,A screenshot of API settings with a text input field labeled 'Custom API Endpoint'.,Snapshot of screenshot of the current limited API endpoint settings compared to an empty input box labeled 'Custom API Endpoint'.,True,tone: neutral | pace: normal | energy: low | pitch: flat | notable: monotone,"Monotone and slightly formal tone, emphasizing on technical details about customizable API endpoints.",T+I+A,True,explicit,allow custom API endpoint definitions,P1
TECH_0785,tech_software,"The external SSD is super fast and compact, perfect for my on-the-go needs. However, it would be great if they could include a built-in cooling fan to prevent overheating during long transfers.",True,A small silver external SSD is connected to a laptop on a wooden desk with books and a plant in the background.,A photo of the sleek external SSD plugged into a laptop in a home office setting with books and other tech accessories nearby.,True,tone: enthusiastic | pace: fast | energy: high | pitch: varied | notable: none,"The speaker's tone is enthusiastic, with emphasis on portability but an earnest suggestion for built-in cooling solutions.",T+I+A,True,explicit,include a built-in cooling fan to prevent overheating during long transfers,P1
TECH_0789,tech_software,"The enterprise admin dashboard is comprehensive and provides detailed insights. However, the documentation needs to be more thorough for new users. Please add beginner-friendly guides.",True,"Screenshot showing an enterprise dashboard with multiple graphs, charts, and settings options.","A screenshot of an extensive enterprise dashboard with various graphs, charts, and user settings panels clearly visible.",True,tone: neutral | pace: normal | energy: medium | pitch: flat | notable: professional,The speaker's tone is formal with a critical but constructive approach to suggesting more thorough documentation support.,T+I+A,True,explicit,add beginner-friendly guides,P1
TECH_0791,tech_software,"The tablet's portability is fantastic, but the battery life could use some improvement. I wish it lasted longer between charges.",True,The image shows a comparison infographic with battery life statistics for several tablets.,Photograph showing comparison infographic showing battery life stats of different tablets,True,tone: disappointed | pace: normal | energy: low | pitch: falling | notable: trailing_off,"Speaker's tone is casual and slightly disappointed, with a clear emphasis on the word 'longer'",T+I+A,True,explicit,improve battery life,P1
TECH_0823,tech_software,"As a gamer, the portability of this music streaming app is a huge plus. I wish it had an offline mode for when there's no Wi-Fi during long gaming sessions.",True,Screenshot showing an infographic with text and icons comparing audio devices and streaming services.,Screenshot showing infographic comparing features such as portable audio devices and wireless streaming options.,True,tone: enthusiastic | pace: fast | energy: high | pitch: varied | notable: none,"The speaker’s voice is enthusiastic, especially when describing the app's benefits for gamers. 'Offline mode' is said with clear emphasis on desiring that feature.",T+I+A,True,explicit,add an offline mode,P1
TECH_0751,tech_software,"The video conferencing tool has a great interface and works smoothly most of the time, but it would be better if they could add more reliable screen sharing options to ensure a seamless experience for all participants.",True,"Screenshot showing a window with audio and video settings, including sliders and dropdown menus.",Close-up of screenshot showing a window with various audio and video settings for the video conferencing tool.,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: controlled_delivery,"The speaker's tone is slightly frustrated, emphasizing the word 'reliable' with extra stress.",T+I+A,True,explicit,add more reliable screen sharing options to ensure a seamless experience for all participants,P1
TECH_0765,tech_software,The password manager's onboarding process is straightforward and easy. But they should provide more detailed tutorials for advanced features like secure sharing among team members.,True,Screenshot showing onboarding screens with text and a graphic.,A screenshot of the onboarding screens showing simple text and graphic instructions.,True,tone: neutral | pace: normal | energy: medium | pitch: flat | notable: professional,"The speaker's tone is formal, offering constructive feedback about improving user guidance for more complex features.",T+I+A,True,explicit,provide more detailed tutorials for advanced features like secure sharing among team members,P1
TECH_0759,tech_software,"The UI/UX of the software is top-notch and very intuitive, but customer support needs to be more responsive for quicker resolutions during critical issues.",True,"A person is on a phone call, looking stressed and holding the phone to their ear.",A photo showing a user frantically calling the customer support hotline.,True,tone: anxious | pace: fast | energy: medium | pitch: varied | notable: trailing_off,"The speaker sounds concerned and stressed, particularly when mentioning 'critical issues', voice carries measured undertones.",T+I+A,True,explicit,improve customer support needs to be more responsive for quicker resolutions during critical issues,P1
TECH_0841,tech_software,"This note-taking app is fantastic for students like me, but I wish there were more export options to share notes directly with classmates without having to convert them first.",True,Screenshot showing export settings with a dropdown menu and several options listed.,Screenshot of the settings panel showing limited export options.,True,tone: neutral | pace: normal | energy: medium | pitch: rising | notable: trailing_off,"Speaker speaks in a casual tone, voice rising at the end when suggesting an improvement.",T+I+A,True,explicit,add more export options to share notes directly with classmates without having to convert them first,P1
TECH_0925,tech_software,"The documentation for this backup solution is terrible. I wish they had included a step-by-step guide, but instead, it's just a bunch of technical jargon that leaves you guessing.",True,A photo of a product box next to a stack of papers with dense text.,A photo showing a pile of confusing and incomprehensible documentation next to the product box.,True,tone: angry | pace: fast | energy: high | pitch: rising | notable: raised_volume,"The speaker is angry, with a fast pace and emphasis on 'terrible' and 'guessing'.",T+I+A,True,explicit,add step-by-step guide to documentation,P1
TECH_0819,tech_software,"The graphics card is fantastic for my gaming needs, but I find the current cooling solution inadequate. It would be great if they could consider adding a more efficient heat sink and quieter fans.",True,"A photo of a heat sink next to an empty space, likely for another component.","A photo of the current heat sink compared with an empty space where future additions might go, showing the need for better heat dissipation and noise reduction.",True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,Slightly annoyed tone while discussing cooling issues but excited about potential improvements.,T+I+A,True,explicit,add a more efficient heat sink and quieter fans,P1
TECH_0849,tech_software,Why can't the smart speaker also act as a voice alarm clock? It would be so much more useful for my mom and me if we could set alarms directly from it.,True,A person is setting an alarm on a smartphone next to a smart speaker on a wooden table.,"Photo of a family member setting up an alarm on their phone next to the smart speaker, visually implying the potential for native support.",True,tone: enthusiastic | pace: fast | energy: medium | pitch: varied | notable: none,Speaker uses an enthusiastic tone with hints of playful frustration at the current limitation; there’s a palpable sense of curiosity and suggestion.,T+I+A,True,explicit,add voice alarm clock feature,P1
TECH_0761,tech_software,"This smartwatch's battery life is stellar, lasting well over a week without recharging. However, I wish there was an option for interchangeable watch faces to match my different outfits.",True,A person wearing a smartwatch with a digital watch face on their left wrist.,Screenshot showing person wearing the smartwatch with a default watch face on their wrist in casual settings.,True,tone: enthusiastic | pace: fast | energy: medium | pitch: varied | notable: trailing_off,"The speaker's tone is enthusiastic, excited about the battery life but slightly disappointed by the lack of customizations.",T+I+A,True,explicit,add an option for interchangeable watch faces to match my different outfits,P1
TECH_0810,tech_software,"The integration capabilities of this code editor are impressive, but it should support more third-party plugins directly from the editor's marketplace.",True,Screenshot showing a plugin marketplace with a search bar and a list of available plugins.,A screenshot of the plugin marketplace with annotations suggesting additional integrations.,True,tone: enthusiastic | pace: fast | energy: high | pitch: varied | notable: none,"The speaker speaks in an enthusiastic tone, with emphasis on 'third-party plugins'.",T+I+A,True,explicit,support more third-party plugins directly from the editor's marketplace,P3
TECH_0836,tech_software,"This tablet's battery life is decent, but it should definitely consider adding a fast-charging feature for those times when you need power quickly. Also, the onboarding process could be more intuitive and less text-heavy.",True,Screenshot showing an error message with text about battery status.,The screen shows screenshot of an error message showing a battery-related issue.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,"The speaker talks in a casual tone, with some frustration about the lack of fast charging but also suggests improvements for onboarding.",T+I+A,True,explicit,add fast-charging feature,P3
TECH_0825,tech_software,The CI/CD platform significantly streamlines our development process. I suggest they add better reporting features for tracking deployment success.,True,Screenshot showing a dashboard interface with several red circles highlighting error messages.,Image depicting screenshot of a complex dashboard with error messages highlighted in red circles.,True,tone: neutral | pace: normal | energy: low | pitch: flat | notable: professional,"The speaker's voice is serious and professional, emphasizing 'better reporting features' clearly as an improvement suggestion, speaking with calm inflection.",T+I+A,True,explicit,add better reporting features for tracking deployments,P3
TECH_0760,tech_software,"This product is so lightweight and portable, but it should come with a protective case since the device gets scratched easily in my backpack.",True,A device with noticeable scratches on its screen and casing.,A photo of the damaged device showing scratches on its surface from use without a protective cover.,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: hesitation,"The speaker sounds casual and slightly annoyed, particularly when emphasizing 'gets scratched', spoken with hesitant emphasis.",T+I+A,True,explicit,include a protective case since the device gets scratched easily in my backpack,P3
TECH_0766,tech_software,"The graphics card performs impressively, even in the most demanding games. They could offer a simpler installation guide for users who aren't as tech-savvy to avoid confusion during setup.",True,The image shows a graphics card mounted on a desktop computer motherboard. Several cables are connected to the card and surrounding components.,Image depicting photo of the graphics card installed on a desktop computer's motherboard.,True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: none,"The speaker is enthusiastic about performance but frustrated by installation difficulties, suggesting an easier guide for new users.",T+I+A,True,explicit,offer a simpler installation guide for users who aren't as tech-savvy to avoid confusion during setup,P3
TECH_0829,tech_software,This software's data privacy features are top-notch. I think adding a feature that allows users to see who viewed their private notes would be fantastic.,True,"The image shows a diagram with arrows connecting different boxes, representing user actions. Several colored boxes and lines are visible, with text labels throughout.","A visual representation of user access history on the note-sharing platform, showing arrows indicating various actions.",True,tone: enthusiastic | pace: normal | energy: medium | pitch: flat | notable: monotone,"The speaker speaks with confidence and a touch of excitement about privacy features but expresses genuine interest in seeing additional features, monotone vocal quality throughout.",T+I+A,True,implicit,add feature to see who viewed private notes,P3
TECH_0850,tech_software,"The loading speed of this web design software is lightning fast, but I believe they should consider adding a dark mode feature to help with night work sessions.",True,"Screenshot showing a light-colored interface with various settings and options visible. The screen appears bright, with no dark mode enabled.","Screenshot of the interface at night-time, highlighting current lack of dark theme options.",True,tone: enthusiastic | pace: fast | energy: medium | pitch: varied | notable: none,Speaker speaks in an upbeat tone but conveys a sincere desire for new features that would improve usability during late hours; slightly rapid speech.,T+I+A,True,explicit,add a dark mode feature to help with night work sessions,P3
TECH_0846,tech_software,"This webcam's video quality is impressive, but the software needs a simple way to adjust the focus manually for better detail.",True,"A person is adjusting a webcam on a computer desk, with a laptop visible in the background.",Photo of a person setting up the webcam on their computer desk with a laptop in the background.,True,tone: disappointed | pace: normal | energy: medium | pitch: falling | notable: trailing_off,"Speaker is excited but conveys disappointment about lack of manual focus options, speaking in a slightly hushed tone as if talking to a tech support line.",T+I+A,True,implicit,add simple manual focus adjustment,P3
TECH_0790,tech_software,"The power user software has great customization options, but it needs more intuitive settings for beginners. A step-by-step guide would make it easier to set up and use effectively.",True,"Screenshot showing a software panel with multiple buttons, sliders, and toggle switches. The interface has a modern design.","Picture showing screenshot of the software’s advanced customization panel with various buttons, sliders, and toggles in a sleek interface.",True,tone: frustrated | pace: normal | energy: medium | pitch: varied | notable: trailing_off,"The speaker's tone is slightly frustrated but hopeful, emphasizing the need for more user-friendly setups while suggesting beginner guides.",T+I+A,True,explicit,add a step-by-step setup guide,P3
TECH_0816,tech_software,"The mechanical keyboard is very portable and durable, but I wish there was a wireless option. It would be ideal if they added Bluetooth connectivity to match the high-quality build.",True,A keyboard connected with a cable next to an empty port on the side.,A picture of the current cable-connected keyboard compared with an empty port on its side suggesting a future wireless version.,True,tone: neutral | pace: normal | energy: medium | pitch: varied | notable: none,"Slightly impatient but positive tone, emphasizing the need for a wireless option in future models.",T+I+A,True,explicit,add Bluetooth connectivity,P3
TECH_0772,tech_software,Customer support for the database tool is top-notch; it would be even better if they included a more detailed onboarding process.,True,Screenshot showing a database setup page with a light blue background and a large text field.,"Screenshot of the initial setup page of the database tool, highlighting where an improved onboarding guide might appear.",True,tone: enthusiastic | pace: normal | energy: medium | pitch: varied | notable: none,The speaker's tone is formal and enthusiastic about the current support but indicates a desire for more comprehensive onboarding.,T+I+A,True,explicit,include a more detailed onboarding process,P3
TECH_0792,tech_software,"The cloud storage service is great for my business. However, the data privacy needs to be addressed better; I wish there was more transparency in how my data is handled.",True,Screenshot showing a cloud storage settings panel with options for file syncing and sharing.,The image reveals screenshot of the cloud storage settings panel,True,tone: neutral | pace: normal | energy: medium | pitch: flat | notable: none,"Speaker's tone is formal and concerned, with a noticeable emphasis on 'transparency'",T+I+A,True,explicit,improve data privacy measures,P3
TECH_0806,tech_software,"The AI writing assistant is impressive for generating drafts, but it would be more useful if the generated text had a broader range of tones.",True,A screenshot of text with highlighted sections and annotations.,A screenshot of the AI-generated text with annotations marking areas where tone adjustments are suggested.,True,tone: neutral | pace: normal | energy: medium | pitch: flat | notable: none,"The speaker's tone is casual, with slight emphasis on 'broader range of tones'.",T+I+A,True,explicit,make generated text more natural and customizable,P3
TECH_0775,tech_software,"The streaming device is fantastic, but I need more flexibility in its settings. Please add an option for custom bitrate configuration.",True,A screenshot of a streaming device control panel with options and settings visible.,Screenshot of the streaming device's control panel with annotations suggesting where to include custom bitrate options.,True,tone: frustrated | pace: normal | energy: medium | pitch: flat | notable: focused_delivery,The speaker’s tone is slightly frustrated and focused on wanting more settings customization.,T+I+A,True,explicit,add an option for custom bitrate configuration,P3
TECH_0795,tech_software,"I love my new laptop, but I wish it had better compatibility with older software. It would be fantastic if they could offer compatibility updates regularly.",True,A laptop is shown next to an older electronic device.,Visual of photo of the laptop alongside an outdated device,True,tone: sarcastic | pace: normal | energy: medium | pitch: varied | notable: none,"Speaker's tone is sarcastic and annoyed, especially when saying 'regularly'",T+I+A,True,explicit,offer compatibility updates regularly,P3
TECH_0778,tech_software,"The dash cam is very durable under various weather conditions, but it would be even better if they included a clearer user manual.",True,"A dash cam is mounted to a car windshield, displaying a video recording. There are some labels and arrows on the screen.",Photo of the dash cam mounted on a vehicle's windshield with annotations pointing to areas needing better documentation.,True,tone: neutral | pace: normal | energy: medium | pitch: flat | notable: none,The speaker’s tone is formal and detailed as they suggest improvements in user manuals for clarity.,T+I+A,True,explicit,include a clearer user manual,P3
TECH_0756,tech_software,"The webcam performs wonderfully in bright conditions, but it should have better low-light capabilities for reliable use at night or in dim lighting scenarios.",True,A webcam with a built-in light ring is centered in the frame.,Photo of photo of the webcam with its lens and surrounding lighting setup visible.,True,tone: calm | pace: normal | energy: medium | pitch: flat | notable: emphasis,"The speaker’s tone is calm but emphatic, particularly on 'better low-light capabilities'.",T+I+A,True,explicit,include better low-light capabilities for reliable use at night or in dim lighting scenarios,P3
TECH_0770,tech_software,The CRM software's reliability is unmatched. Could we please have an update that streamlines the process of creating custom workflows for different client segments?,True,"A screenshot comparing two interface designs, one with more elements and one simpler.",Close-up of comparison screenshot showing the current complex interface and a proposed streamlined workflow screen.,True,tone: neutral | pace: normal | energy: low | pitch: flat | notable: professional,"The speaker's tone is formal, suggesting specific updates that would significantly improve usability for their business needs.",T+I+A,True,explicit,streamline the project management process,P3
TECH_1002,tech_software,The smartphone takes stunning photos. Every shot looks professional even in auto mode.,True,A phone settings screen showing only two language options: English and Spanish. No other languages listed.,Phone language settings with very limited options,True,tone: disappointed | pace: normal | energy: medium | pitch: falling | notable: hesitation,Speaker sounds disappointed when discussing the product,T+I+A,True,implicit,add more language options to support international users,P5
TECH_1008,tech_software,This mouse is incredibly responsive. Every click registers perfectly in competitive games.,True,"A mouse software screen showing DPI settings with only three preset levels: 800, 1600, 3200. No custom DPI or profile options.",Mouse software with limited DPI presets and no custom profiles,True,tone: angry | pace: normal | energy: medium | pitch: varied | notable: none,Speaker sounds angry when discussing the product,T+I+A,True,implicit,add custom DPI profiles and on-the-fly switching,P5
TECH_1009,tech_software,The picture quality on this TV is breathtaking. Colors are vivid and blacks are deep.,True,A TV settings menu showing input sources. Only HDMI 1 and HDMI 2 listed. No Bluetooth audio output or casting option visible.,TV input settings without Bluetooth or casting options,True,tone: frustrated | pace: fast | energy: high | pitch: flat | notable: trailing_off,Speaker sounds frustrated when discussing the product,T+I+A,True,implicit,add Bluetooth audio output and screen casting support,P5
TECH_1020,tech_software,The backup software runs silently in the background. It handles everything automatically without interrupting my workflow.,True,"A backup settings screen showing only full backup option. No incremental, differential, or file-type filter options visible.","Backup settings with only full backup, no incremental option",True,tone: concerned | pace: normal | energy: medium | pitch: varied | notable: raised_volume,Speaker sounds concerned when discussing the product,T+I+A,True,implicit,add incremental backup and file-type filtering options,P5
TECH_0796,tech_software,This project management app is fantastic for my team. We coordinate sprints and backlogs with ease.,True,Screenshot comparing desktop and mobile versions of the app. The mobile version shows slower load times and a 'connection timeout' banner.,Picture showing infographic showing performance stats between desktop and mobile versions,True,tone: resigned | pace: fast | energy: high | pitch: varied | notable: controlled_delivery,"Speaker's tone is professional but concerned, with emphasis on 'should definitely'",T+I+A,True,implicit,enhance web version build quality,P5
TECH_1001,tech_software,My laptop handles video editing like a champ. Render times are impressively fast.,True,A laptop screen showing a file manager with dozens of folders. The disk usage bar at the bottom is completely red showing 94% full with only 12GB remaining.,Screenshot of laptop storage showing critically low disk space,True,tone: frustrated | pace: slow | energy: low | pitch: flat | notable: trailing_off,Speaker sounds frustrated when discussing the product,T+I+A,True,implicit,add automatic storage cleanup suggestions when disk usage is high,P5
TECH_1021,tech_software,This spreadsheet app handles complex formulas perfectly. Charts look professional.,True,"A spreadsheet showing data in cells. No pivot table, data validation, or conditional formatting options in the menu bar.",Spreadsheet without pivot table or conditional formatting,True,tone: anxious | pace: fast | energy: high | pitch: flat | notable: monotone,Speaker sounds anxious when discussing the product,T+I+A,True,implicit,add pivot table creation and conditional formatting tools,P5
TECH_0807,tech_software,The webcam's image quality is good. Colors come through naturally during video calls.,True,"A webcam on a desk in a dimly lit room. The preview window shows a dark, underexposed image with visible noise.",The screen shows photo of the webcam in a poorly lit environment with arrows pointing towards its features.,True,tone: concerned | pace: slow | energy: low | pitch: varied | notable: trailing_off,"The speaker's tone is formal and measured, emphasizing 'automatically adjusts settings'.",T+I+A,True,implicit,add a feature that automatically adjusts settings for low-light conditions,P5
TECH_1013,tech_software,The VPN keeps my browsing private and secure. Connection speeds are consistently fast.,True,"A VPN app showing a connect button and a single server location. No server list, favorites, or speed test feature visible.",VPN app with only one server location and no speed test,True,tone: anxious | pace: slow | energy: low | pitch: flat | notable: monotone,Speaker sounds anxious when discussing the product,T+I+A,True,implicit,add a server browser with speed test and favorites,P5
TECH_0826,tech_software,The build quality of these wireless earbuds is impressive. The metallic finish feels premium.,True,Close-up of earbuds next to their charging case. The case LED shows a red low-battery indicator.,View of close-up photo showcasing high-quality materials used in the construction of the earbuds.,True,tone: annoyed | pace: normal | energy: medium | pitch: varied | notable: trailing_off,"The speaker's tone is casual, but they emphasize 'longer' with a slight upward inflection, showing mild frustration.",T+I+A,True,implicit,extend battery life,P5
TECH_0833,tech_software,The monitor's color accuracy is impressive. Every shade renders beautifully for my design work.,True,Screenshot showing color mode options with light and dark themes and some sliders.,A screenshot of an interface showing different color mode options and settings.,True,tone: anxious | pace: fast | energy: high | pitch: flat | notable: controlled_delivery,"The speaker speaks formally with a slight hint of impatience, focusing on the practical need for quick access to color modes, speaking with monotone inflection.",T+I+A,True,implicit,include a hotkey to quickly switch between color modes without having to go into the settings menu every time,P5
TECH_0843,tech_software,My robot vacuum avoids furniture with ease. It navigates around table legs and chair legs perfectly.,True,"A robot vacuum in a living room. It follows a single straight path across the floor, leaving visible uncleaned strips along the walls and corners.",Photo of the robot vacuum in action around a living room filled with furniture and decor.,True,tone: resigned | pace: fast | energy: medium | pitch: flat | notable: pauses,"Speaker's tone is warm but hopeful, suggesting additional features to improve user experience.",T+I+A,True,implicit,add more customization options for cleaning paths,P5
TECH_1028,tech_software,The screen recorder captures smooth video without any frame drops.,True,"A screen recorder control panel with start/stop buttons. No region selection, webcam overlay, or annotation tools visible.",Screen recorder without region selection or annotation,True,tone: concerned | pace: slow | energy: low | pitch: varied | notable: raised_volume,Speaker sounds concerned when discussing the product,T+I+A,True,implicit,add region selection and live annotation drawing tools,P5
TECH_0803,tech_software,The build quality of this VPN service's router is impressive. Solid metal casing and great signal range.,True,A black router with indicator lights. A thin quick-start pamphlet is next to it. No detailed manual or documentation booklet visible.,A photo of the router with its robust build quality and an arrow pointing towards the user manual.,True,tone: disappointed | pace: fast | energy: medium | pitch: rising | notable: monotone,"The speaker's tone is enthusiastic, with a slight note of frustration when mentioning 'detailed documentation'.",T+I+A,True,implicit,add more detailed documentation on how to set up advanced configurations,P5
