entry_id,domain,raw_text,has_image,image_description,gold_image_description,has_audio,audio_description,gold_audio_description,modality_combo,is_suggestion,suggestion_type,suggestion_text,extraction_path
SEMTRIAL_1440_16,tech_software,"If you convert video to FLV flash video, which features much smaller size than popular formats, your videos will be watched unhinderedly with quick loading.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1443_3,tech_software,select FLV as output format,False,,,False,,,T,False,,,HN
SEMTRIAL_1443_4,tech_software,"If you are more requirements of your video, such as bit rate, encoder, etc, you are do these settings one by one in the pop-up Formats window.",False,,,False,,,T,False,,,HN
SEMTRIAL_1443_5,tech_software,"When everything is finished, you can click Start button to start the video to FLV conversion process.",False,,,False,,,T,False,,,HN
SEMTRIAL_1443_6,tech_software,You are allowed to preview the converting process in slideshow.,False,,,False,,,T,False,,,HN
SEMTRIAL_1443_7,tech_software,"As 99% computer owners have installed flash plugin in web browser, so it's naturally that FLV or SWF flash videos are more acceptable than popular videos formats, such as MP4, AVI, MPEG or ect.",False,,,False,,,T,False,,,HN
SEMTRIAL_1443_8,tech_software,"If you convert video to FLV flash video, which features much smaller size than_�_ more",False,,,False,,,T,False,,,HN
SEMTRIAL_1443_9,tech_software,Allow the BackgroundAudioPlayer to play tracks from the MediaLibrary.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1443_10,tech_software,Or allow applications that implement the XNA MediaPlayer class to run in the background.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1444_2,tech_software,"Please add the possibility to add your own spell check service, or provide the data if a system wide one existed.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1444_3,tech_software,"When I want to build some tiles in my app, I have to use buttons that I give a custom style.",False,,,False,,,T,False,,,HN
SEMTRIAL_1445_1,tech_software,"But this is ugly since everyone implements this in another way, resulting in odd alignments, bad text colours, etc.",False,,,False,,,T,False,,,HN
SEMTRIAL_1446_1,tech_software,We need a simple and standardized way to create simple tiles that function as buttons.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1446_2,tech_software,Beta testers test our apps for free.,False,,,False,,,T,False,,,HN
SEMTRIAL_1446_3,tech_software,It would be nice if when the app/game is published in the marketplace we could include a list of the testers that helped us so they can get the app from free instead of having to buy it.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1448_1,tech_software,"Android,iOs and Blackberry are compatible with this API So why don't we",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1449_1,tech_software,"I would be a really nice gesture to have an option wich can put everything to the other side, so when left handed people scroll, they could also see the content.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1449_2,tech_software,Visual Studio 11 and new Expression Blend.,False,,,False,,,T,False,,,HN
SEMTRIAL_1449_3,tech_software,Merge products together.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1449_4,tech_software,"Add 'open app in marketplace' in the app menu (rate & review, uninstall, pin to start)",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1449_5,tech_software,It does not look professional when scrolling upward at the end of any page or downward at the top the content of the page regardless of material or application will be stretched down,False,,,False,,,T,False,,,HN
SEMTRIAL_1449_6,tech_software,It is part of the effect through the whole operating system and does not particularly belong to any application.,False,,,False,,,T,False,,,HN
SEMTRIAL_1449_7,tech_software,Sometime the stretched content of the page does not look professional.,False,,,False,,,T,False,,,HN
SEMTRIAL_1449_10,tech_software,We need UPD broadcast to search for our devices in the network.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1449_17,tech_software,"When an exception is thrown and intercepted by the debugger, Edit and Continue permits to change your code right while debugging to make the code continue.",False,,,False,,,T,False,,,HN
SEMTRIAL_1451_2,tech_software,We can allow music that is not copyrighted to be accessible if that is a huge issue.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1452_3,tech_software,"Link to sql is not efficient at all, could they include sql , sqlight or other library.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1454_1,tech_software,"It s impossible to connect easily to ftp network, I suggest to include it in the future sdk.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1455_1,tech_software,We want an Office Hub that open Openoffice document.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1456_4,tech_software,Currently for dynamic data binding controlls like listbox  is recommended.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1459_1,tech_software,Why can't I change phone search and IE search to Google or another provider that actually work?,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1460_6,tech_software,Fix Bing or fix the phone.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1464_2,tech_software,"At best this is unclear, but should the user pan or zoom they lose the frame of reference for the place we're trying ot show them.",False,,,False,,,T,False,,,HN
SEMTRIAL_1464_3,tech_software,You can sometimes work around this behaviour by specifying a search for the place you're trying to indicate but this is dependent upon the search results.,False,,,False,,,T,False,,,HN
SEMTRIAL_1465_1,tech_software,If the search finds nothing you get no pin.,False,,,False,,,T,False,,,HN
SEMTRIAL_1465_2,tech_software,Or if the search finds something other than what you intended you can end up with a pin (or pins) far from where you want them.,False,,,False,,,T,False,,,HN
SEMTRIAL_1466_3,tech_software,If it were possible to tell the task to show a pin (or pins) at a specific point (or points) that that would allow for a better user experience.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1467_1,tech_software,Even if we could just specify a label for the pin that would be better than nothing.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1469_1,tech_software,"Add an option ""Private"" to lock photos, movies, songs, calendar appointments...",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1470_1,tech_software,An exit button should be there on all application software's.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1470_2,tech_software,"Show used volume, so you can see how much MB of your inclusive volume is already used.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1471_1,tech_software,We could just upload a CSR and Microsoft provide a signed certificate via their own CA.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1472_2,tech_software,It would be nice if a choice between vibration and the sound is given for typing,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1473_1,tech_software,Pin settings 'airplane mode' 'wifi' etc in the start screen,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1476_3,tech_software,"Allowing for tester groups or ""profiles"" would allow for efficient test setup in the Marketplace, especially for multiple products, by allowing a group to be assigned to the app as it is entered in the Marketplace as a beta.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1477_1,tech_software,"Additionally, it would be great to have additional support for Enterprise developers that target a specific set of clients as opposed to the public masses of the Marketplace.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1477_2,tech_software,"First, an Enterprise Developer account could be established with a cost of, say $499, which is high enough to deter hobbyists or smaller companies from enrolling, while at the same time providing additional benefits to larger ""enterprise-level"" corporations.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1479_2,tech_software,"Ideally, a mini storefront or splash page for the company and product would help draw in clients.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1479_5,tech_software,"Allowing for tester groups or ""profiles"" would allow for efficient test setup in the Marketplace, especially_�_ more",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1479_6,tech_software,"If the app shows sensitive data when deativated, it would be good to be able to use a different image for fast app switching instead of a screenshot of the application",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1479_7,tech_software,"Daemon service should be turnable on and off per app basis, in the same way like periodic tasks.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1481_2,tech_software,Microsoft should advertise windows phone development APIs in Visual Studio,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1481_4,tech_software,"Please make it instead fire an event, which could be used to open an app's search bar or page.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1485_3,tech_software,At least support displaying static GIF image.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1485_10,tech_software,"Back and forward buttons needed, not the capacitive back button.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1485_12,tech_software,Please consider to enable support for unsafe code in Silverlight and Xna apps.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1488_7,tech_software,Maximizing all current main apps would be better than having 1mil appd in the marketplace.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1490_1,tech_software,Create option to allow Periodic Agents to run even if app has not been opened for x days.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1491_1,tech_software,This gives my family up to four LIVE accounts.,False,,,False,,,T,False,,,HN
SEMTRIAL_1492_1,tech_software,"On an Xbox, we can log in and play games no problem, yet a W7 phone allows for only one user.",False,,,False,,,T,False,,,HN
SEMTRIAL_1492_2,tech_software,"I can't even log in to another account to check or edit it, let alone play games with it.",False,,,False,,,T,False,,,HN
SEMTRIAL_1492_3,tech_software,A certain rival brand of phones allows users to switch between their LIVE equivalent accounts with no problems whatsoever.,False,,,False,,,T,False,,,HN
SEMTRIAL_1492_4,tech_software,"I bought my WP7 phone with gaming in mind, but there's more than one gamer in this house - please make it possible for several gamertags to be used on one device!",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1498_7,tech_software,Keeping the message as draft when exiting would save me the hassle of having to type it again...,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1499_1,tech_software,Can we have windows phone development using visualstudio lite IDE which includes only phone developement.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1500_8,tech_software,"Start by expanding the number of apps that can use a certain key word, such as ""childrens stories"" so that new apps who innovate can displace those who got their first with potentially crappy apps.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1500_9,tech_software,"Secondly, you need to limit the number of apps that a publisher can submit with a particular key word.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1504_1,tech_software,"We should have some way within our app to get notify that whether user selected call, don't call and when he/she ended call means notification of end call.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1507_6,tech_software,"It would be more useful if specific Service apps could be released that would extend these features by, for example, adding a Google+ option to the sharing interface.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1509_1,tech_software,"Would be nice if in power point, could have same method as in pictures hub for navigation.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1512_6,tech_software,"Received from an MVP this week over email: It would be great to be able to have the emulator location data use the NMEA file format - either via file import/export, or using the files directly as a feed.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1512_8,tech_software,Other devices use this format and it would be great to see it supported by Windows Phone.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1514_3,tech_software,they all use Sip so it would be great to have a native sip client integrated.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1514_11,tech_software,Also a T9 keyboard would be nice too.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1514_16,tech_software,I want to be able to add a picture to the media library and then start the SharePictureTask to let the user see and share it from the Pictures Hub,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1515_2,tech_software,Remove the 50 apps limit from the phone and 100 app limit from the marketplace web site when users search for an app with a search term.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1515_6,tech_software,add a quick access Block button/function to be used when receiving spam over chat,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1515_8,tech_software,I would like to see a monthly/yearly subscription model introduced that let me charge users $5 a year for my app for example.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1515_10,tech_software,We really need Assembly Binding Redirection (or Publisher Policies) in Windows Phone!!,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1519_3,tech_software,It would be great if you could add .png support to the medialibrary so that we can save high quality png files to the picture library.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1519_5,tech_software,"Being able to use simple uncompressed .wav files would open up many possibilities for ring tone editors, and make files recorded from the microphone ready to be used as ringtones.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1519_6,tech_software,It would be great if the Windows Phone development team could allow us to use the RSTP streaming protocol in .NET Compact Framework we use.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1520_2,tech_software,Provide preference setting to categorize apps in the long list by their categories in app store rather than names or alphabetical order...this is extremely helpful for people with lots of apps and provide the ability to maintain the uniformity of the UI while making it more user friendly,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1520_3,tech_software,This will provide more usability of the live tiles on the start menu..especially when one needs to drag multiple tiles through long list,False,,,False,,,T,False,,,HN
SEMTRIAL_1520_4,tech_software,Please get metequotes to make metatrader for Windows Phone.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1520_5,tech_software,"Need of Logger Class to log error,Info,Verbose and daemon Information.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1521_1,tech_software,As it is available in android.It improves the debugging process.,False,,,False,,,T,False,,,HN
SEMTRIAL_1521_3,tech_software,"It displays the certificate signer information, but you could easily upload two certificates with different CNs (service names) issued by a single CA and you would have no way of telling them apart.",False,,,False,,,T,False,,,HN
SEMTRIAL_1522_1,tech_software,"Minimally it should show the CN from the subject which matches the service name you provide in client code, along with the CN of the signer.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1523_1,tech_software,Ideally it would allow you to download the certificate for verification or at least provide a md5 hash of the uploaded certificate.,False,,,False,,,T,False,,,HN
SEMTRIAL_1523_2,tech_software,Right now you can upload an unsupported certificate or even self-signed cert and apphub will not provide any feedback.,False,,,False,,,T,False,,,HN
SEMTRIAL_1523_3,tech_software,Allow the user to be able to set a custom reminder time such as 2 hours or 1.5 hours before the Calendar entry.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1523_4,tech_software,At present you only provide fixed values like 1hr or 18hr before!,False,,,False,,,T,False,,,HN
SEMTRIAL_1523_5,tech_software,tesco club card app shows you points and you have you clubcard bar code avaible on your phone to scan at checkout,False,,,False,,,T,False,,,HN
SEMTRIAL_1524_1,tech_software,"apps has your nectar that you are able to scan in stores, also shows you your points balance, and allows you to shop online and collect more nectar points.",False,,,False,,,T,False,,,HN
SEMTRIAL_1525_2,tech_software,I would like a button I can click that will only select the countries for which Microsoft already accounts for any taxes.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1530_1,tech_software,Support file transfer such as PDF files,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1533_2,tech_software,A bevy of restrictions can also be heaped on the said user control in order to maintain performance and not sap battery life.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1533_3,tech_software,"Let Live tiles be live, please.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1533_4,tech_software,when an alarm pops up an option to edit the reminder should be included instead of having to constantly hit snooze or exit the reminder and go into the object itself,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1536_1,tech_software,I need a posibility to set the keyboard language from code.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1536_2,tech_software,"the focus on TextBox1 opens the keyboard with the german layout, the focus on TextBox2 opens the keyboard with a greek layout.",False,,,False,,,T,False,,,HN
SEMTRIAL_1536_3,tech_software,"on desktop under net 2.0/3.5 is this no problem: Windows Forms: InputLanguage.CurrentInputLanguage = InputLanguage.FromCulture(new System.Globalization.CultureInfo(""ar-EG"")) WPF: (This is exact what i need) InputLanguageManager.SetInputLanguage(textBox1, new System.Globalization.CultureInfo(""en-US"")); InputLanguageManager.SetRestoreInputLanguage(textBox1, true); I have tested this and it works fine.",False,,,False,,,T,False,,,HN
SEMTRIAL_1536_4,tech_software,"If the keyboard is not installed, nothing changes and the current layout remain.",False,,,False,,,T,False,,,HN
SEMTRIAL_1537_1,tech_software,"Please implement this, it is important for me for a translation application.",False,,,False,,,T,False,,,HN
SEMTRIAL_1538_1,tech_software,"I suggest to create hardware ratings, like ones in Winows 7 (WEI), for the smartphone in order to help both users and developers to match hardware with apps or games.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1538_2,tech_software,I think that this ratings will even enable developers to create different versions of the same app pointing to specific hardware.,False,,,False,,,T,False,,,HN
SEMTRIAL_1538_3,tech_software,It would be nice to be able to use the computer keyboard when using the emulator.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1538_4,tech_software,It's a bit frustrating to type with the mouse.,False,,,False,,,T,False,,,HN
SEMTRIAL_1538_5,tech_software,"we can't use some important libraries in the background agent like ""Microsoft.devices.sensors"" that limite our power to creat a good application",False,,,False,,,T,False,,,HN
SEMTRIAL_1538_6,tech_software,"currently you can only pin an album, but it would be useful if you can pin a single image as a tile.. that way you have easy access to a it.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1538_8,tech_software,"school schedule, bus route, or a picture of someone you like...",False,,,False,,,T,False,,,HN
SEMTRIAL_1538_9,tech_software,The current AdControl crashes any app which uses the silverlight/XNA hybrid mode.,False,,,False,,,T,False,,,HN
SEMTRIAL_1538_10,tech_software,Apparently this has never worked nor communicated to Devs!,False,,,False,,,T,False,,,HN
SEMTRIAL_1538_11,tech_software,"I normally wouldn't say ""This is unexceptable"" but given that silverlight/xna hybrid is the new big thing for WP7, this issue needs immediate attention.",False,,,False,,,T,False,,,HN
SEMTRIAL_1538_12,tech_software,...which is useful if you want to add an appointment with the same time/location/notes as a previous one.,False,,,False,,,T,False,,,HN
SEMTRIAL_1538_13,tech_software,"Currently when you press and hold an appointment in the calendar, you have the option to Edit or Delete.",False,,,False,,,T,False,,,HN
SEMTRIAL_1538_14,tech_software,"You either have re-enter all the info, or change the date of the old appointment (but that's not ideal because you lose record of old appointments)",False,,,False,,,T,False,,,HN
SEMTRIAL_1538_16,tech_software,"local scout should show more than just 20 results, there should be the ability to state the radius from current location and all businesses within that radius should be shown, which could greatly exceed 20. also, if searching a company name for a small business/restaurant, it would be good if that could show within local results.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1538_17,tech_software,"often i try to search for a restaurant and there is no result under local, instead i have to find their website and then their postcode.",False,,,False,,,T,False,,,HN
SEMTRIAL_1538_18,tech_software,"this would save me that hastle, and make planning journeys much simpler.",False,,,False,,,T,False,,,HN
SEMTRIAL_1539_1,tech_software,Allow an app to disable text messaging preview.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1542_1,tech_software,Allow users to link their app with the 'me' and 'people' hub directly.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1542_2,tech_software,"Now that we have API access to contact information it would be useful to immediately be able to click on a contact and open it in a related app, e.g.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1542_3,tech_software,"Skype, twitter, etc.",False,,,False,,,T,False,,,HN
SEMTRIAL_1543_1,tech_software,Add a full support of RegionInfo and add possibility to instanciate one with two letter iso code.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1543_2,tech_software,"SO, we can use it to dispal country name with user language.",False,,,False,,,T,False,,,HN
SEMTRIAL_1544_1,tech_software,"Add option to hide keyboard: specially when you want to copy a long text.. the keyboard takes around 60% of your LCD space, leaving you with a tiny window to work with.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1544_2,tech_software,Exactly As The Title Says.,False,,,False,,,T,False,,,HN
SEMTRIAL_1544_3,tech_software,can you please create a tesco clubcard app,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1545_1,tech_software,Allow the ability to view SSL Certificates on HTTPS Connections in IE and have the option to install the CA.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1545_5,tech_software,I suggests to add some kind of Storage to store GPS POI.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1545_6,tech_software,In addition this storage may have integration with contacts to allow user have geographical map of his contacts.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1548_1,tech_software,port Internet Explorer 10 to a mobile version (as soon as ie10 is ready) to get all new ie10 features to our mobile phones so we can build better webapps for windows phone.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1548_2,tech_software,pls support fixed possitioned elements!!,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1549_2,tech_software,I'd like to have tiles of various colours on my start screen.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1549_6,tech_software,"Allow access to raw data such as signal strength imformation to allow creation of indoor location positioning using available wifi, bluetooth or cellular networks when no gps data is available.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1549_14,tech_software,It would be nice if there were an app that logged things that happen on your phone: ie.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1549_15,tech_software,it would be also great if there were an icon in the status bar that indicates that that are new events/notifications..,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1552_1,tech_software,I'd like the ability for an application to be quick loaded from the right-hand corder of the lock keypad.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1552_2,tech_software,"If that's not possible, allow a button to be overriden and pressed during the locked screen process.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1554_1,tech_software,"Also, I want to be able to set the % left of power for when the batterysaver kicks in.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1555_1,tech_software,The default setting is way too late--I'd prefer 50% or more remaining before turning on.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1555_4,tech_software,It'd be very convenient for developers without actual devices to test their apps for the certification requirements if everything could actually be tested with the emulator.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1556_1,tech_software,Please upgrade the YouTube App by Microsoft Corp. with Metro UI instead directing to a mobile site.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1558_5,tech_software,Expose the SongCollection class so we can add and remove song objects from custome song collections.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1558_7,tech_software,Allow the BackgorundAudioAgent to utilise the XNA framework so that the device's song library can be played and manipulated from the background.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1558_8,tech_software,You would also need to provide a conversion mechanism to convert a Song to an AudioTrack - as is the default file type for the BAP.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1558_9,tech_software,Relax the restrictions around application running under a locked screen and/or in the background.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1558_13,tech_software,Unless of course we go with a predetermined SongCollection such as SongCollection limitedPlaylist =_�_ more,False,,,False,,,T,False,,,HN
SEMTRIAL_1558_15,tech_software,We need the ability to build apps that are capable of video editing for WP!,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1559_1,tech_software,"Please DevGroup make this APIs should enable developers to build apps that include the ability to do video trimming, editing, and saving to the video library.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1559_2,tech_software,This is needed to build VoIP application.,False,,,False,,,T,False,,,HN
SEMTRIAL_1560_1,tech_software,Playing audio stream in loudspeaker is uncomfortable for users.,False,,,False,,,T,False,,,HN
SEMTRIAL_1560_2,tech_software,"sir, i have samsung omnia w. its running latest update.",False,,,False,,,T,False,,,HN
SEMTRIAL_1560_3,tech_software,"when i charged my phone, then the key press becomes laggy and hard",False,,,False,,,T,False,,,HN
SEMTRIAL_1562_1,tech_software,Allow applications to define custom shaders in HLSL.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1563_1,tech_software,This will allow sophisticated game graphics and real-time image processing.,False,,,False,,,T,False,,,HN
SEMTRIAL_1563_2,tech_software,Also allow access to MP4 encoder library (hardware accelerated) so apps can generate their own videos.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1564_1,tech_software,"This should also allow apps to read existing videos, modify frames and write them back.",False,,,False,,,T,False,,,HN
SEMTRIAL_1564_2,tech_software,for gps tracking apps,False,,,False,,,T,False,,,HN
SEMTRIAL_1566_1,tech_software,"There is an Android app which displays all local wifi connections, with their channel number, strength and, of course, name.",False,,,False,,,T,False,,,HN
SEMTRIAL_1567_1,tech_software,WPF7 should have one like this too!,False,,,False,,,T,False,,,HN
SEMTRIAL_1567_2,tech_software,"Currently, I can detect and control what the embedded Zune player is currently playing.",False,,,False,,,T,False,,,HN
SEMTRIAL_1567_3,tech_software,The same can't be done with 3rd party apps implementing background audio streaming like soundtracker etc.,False,,,False,,,T,False,,,HN
SEMTRIAL_1567_4,tech_software,"Hello, thank you for this site.",False,,,False,,,T,False,,,HN
SEMTRIAL_1567_5,tech_software,I was very happy to be able to scan barcodes from the search button and I would like to use this in my application.,False,,,False,,,T,False,,,HN
SEMTRIAL_1571_4,tech_software,The design guidelines should be the law.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1572_1,tech_software,"Don't allow ugly interfaces, be stricter on things like navigation, general look and feel, even animation.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1573_1,tech_software,"Give developers good explanation what they do wrong, and enforce good design.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1573_2,tech_software,"If something is unresponsive, it should not be allowed unless there is a clear and good reason for it.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1573_3,tech_software,"Apps should take no longer than 2-3 seconds to start, and need to explain why they would take longer.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1573_4,tech_software,Make the marketplace of the highest quality out there!,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1573_5,tech_software,"Support for WEBGL like the rest of the world - Microsoft have done this too many times - we as MS developers are starting to look stupid 5 years behind on the mobile market - Ballmer ""iPad's are just under powered PC's"", Gates ""the internet is just a fad"" enough admit you are wrong early rather than late it's much easier that way.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1573_6,tech_software,The biggest problem I almost exclusively run into when working on WP7 apps is the layout performance of Silverlight.,False,,,False,,,T,False,,,HN
SEMTRIAL_1574_1,tech_software,It's takes quite some effort to work around that problem.,False,,,False,,,T,False,,,HN
SEMTRIAL_1575_1,tech_software,And according to web searches about this problem I felt that I'm not a lone with this.,False,,,False,,,T,False,,,HN
SEMTRIAL_1577_1,tech_software,It'd be great if you would work on a solution to improve the situation.,False,,,False,,,T,False,,,HN
SEMTRIAL_1577_2,tech_software,too often we come across a word in an app we might not know or we just want to confirm the meaning of it we colud look it up right where u r without the need to exit n go in to another app.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1577_3,tech_software,with this mod we can enjoy the platform more the than ever before is to make in the landscape like the upcoming windows 8 or like the original tile home screen from up to down or down to up,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1578_1,tech_software,An address bar should be added to Calendar items to give the location of your appointment/meeting.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1578_2,tech_software,This address should be visible on the Bing maps showing you the location of your calendar item.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1579_1,tech_software,"Vice versa, you should be able to schedule via the Bing maps, adding a location on the maps and linking it to the Calendar.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1580_1,tech_software,Return back a multi-task support (may be optional?) will significal improve advanced users experience.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1580_3,tech_software,"In current situation its almost impossible to create some kind of applications, such as different trackers, survilence etc",False,,,False,,,T,False,,,HN
SEMTRIAL_1580_4,tech_software,A color picker control just like the one in the phone's settings would be really useful for apps which want to offer the user a choice of colors.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1580_5,tech_software,"I know I can code one, but it should be one of the standard controls.",False,,,False,,,T,False,,,HN
SEMTRIAL_1580_6,tech_software,The current IE mobile browser doesn't support keyup correctly.,False,,,False,,,T,False,,,HN
SEMTRIAL_1580_8,tech_software,I'd like to show Youtube videos in my app.,False,,,False,,,T,False,,,HN
SEMTRIAL_1581_2,tech_software,"I would like to have control over the size, positioning and playback of a video.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1582_1,tech_software,"there should be an option to change the working of these buttons to double click, so that a slight",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1585_3,tech_software,"Allow for video camera control, start and stop recording from the touch screen instead of just the camera button.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_2,tech_software,A demo or prototype category like it exists on Android would solve this issue.,False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_3,tech_software,"As of now the number of contacts that can be added to a group is restricted to 20, please remove the cap.",False,,,False,,,T,True,explicit,,P1
SEMTRIAL_1589_4,tech_software,Already music streaming is supported but only for single songs.,False,,,False,,,T,False,,,HN
